material_id,formula,composition,structure,band_gap,functional,passes_topology,b_site_elements,anion_elements,n_candidate_b_sites,n_edge_or_face_sharing_pairs,disambiguated_by_bond_length,error,a_site_elements,a_site_mean_cn,a_site_cn_plausible,a_site_element,b_site_element,x_site_element,a_oxi_state,b_oxi_state,x_oxi_state,oxi_error,b_site_cn,x_site_cn,a_site_cn,a_site_radius,a_site_radius_method,b_site_radius,b_site_radius_method,x_site_radius,x_site_radius_method
mp-998196,RbCuBr3,Rb1 Cu1 Br3,"Full Formula (Rb1 Cu1 Br3)
Reduced Formula: RbCuBr3
abc   :   5.146886   5.153862   5.132402
angles:  90.013482  90.058320  90.023531
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Rb    0.005669  0.989769  0.014541
  1  Cu    0.505128  0.490357  0.514385
  2  Br    0.50628   0.490549  0.013532
  3  Br    0.506448  0.989929  0.513444
  4  Br    0.006476  0.489397  0.514098",0.0,GGA Static,True,['Cu'],['Br'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Cu,Br,1.0,2.0,-1.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,0.73,shannon_exact_cn,1.96,shannon_exact_cn
mp-1232302,RbCuCl3,Rb1 Cu1 Cl3,"Full Formula (Rb2 Cu2 Cl6)
Reduced Formula: RbCuCl3
abc   :   6.936352   6.936352   6.936352
angles: 117.609903 117.609903  94.192152
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Rb    0.75      0.75      0
  1  Rb    0.25      0.25      0
  2  Cu    0         0.5       0.5
  3  Cu    0.5       0         0.5
  4  Cl    0.282312  0.782312  0.064625
  5  Cl    0.782312  0.717688  0.5
  6  Cl    0.217688  0.282312  0.5
  7  Cl    0.717688  0.217688  0.935375
  8  Cl    0.75      0.25      0.5
  9  Cl    0.25      0.75      0.5",0.0001095703818169147,GGA Static,True,['Cu'],['Cl'],2,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Cu,Cl,1.0,2.0,-1.0,,6.0,4.666666666666667,12.0,1.72,shannon_exact_cn,0.73,shannon_exact_cn,1.81,shannon_fallback_cn
mp-8858,RbCuF3,Rb1 Cu1 F3,"Full Formula (Rb2 Cu2 F6)
Reduced Formula: RbCuF3
abc   :   5.787292   5.785407   5.785408
angles:  94.270561 117.556046 117.556060
pbc   :       True       True       True
Sites (10)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Rb    -0          0.75      0.75
  1  Rb    -0          0.25      0.25
  2  Cu     0.5       -0         0.5
  3  Cu     0.5        0.5       0
  4  F      0.057981   0.278991  0.778991
  5  F      0.5        0.778772  0.721228
  6  F      0.5        0.221228  0.278772
  7  F      0.942019   0.721009  0.221009
  8  F      0.5        0.750087  0.250087
  9  F      0.5        0.249913  0.749913",0.0,GGA Static,True,['Cu'],['F'],2,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Cu,F,1.0,2.0,-1.0,,6.0,4.666666666666667,12.0,1.72,shannon_exact_cn,0.73,shannon_exact_cn,1.33,shannon_fallback_cn
mp-554601,RbCuF3,Rb1 Cu1 F3,"Full Formula (Rb1 Cu1 F3)
Reduced Formula: RbCuF3
abc   :   4.066602   4.071691   4.071691
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Rb     0.5   0.5   0.5
  1  Cu     0     0    -0
  2  F      0.5  -0     0
  3  F     -0     0     0.5
  4  F     -0     0.5  -0",0.0,GGA Static,True,['Cu'],['F'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Cu,F,1.0,2.0,-1.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,0.73,shannon_exact_cn,1.33,shannon_exact_cn
mp-975364,RbCuO3,Rb1 Cu1 O3,"Full Formula (Rb1 Cu1 O3)
Reduced Formula: RbCuO3
abc   :   4.046069   4.046069   4.046069
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0       0.011
  1  Cu    0.5  0.5  0.5     0.109
  2  O     0.5  0.5  0       0.386
  3  O     0.5  0    0.5     0.541
  4  O     0    0.5  0.5     0.805",0.0,GGA Static,True,['Cu'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Cu,O,,,,no_valid_oxi_state_combination_found,6.0,6.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.73,typical_oxi_shannon_exact_cn,1.4,typical_oxi_shannon_exact_cn
mp-1219609,RbCuS3,Rb1 Cu1 S3,"Full Formula (Rb1 Cu1 S3)
Reduced Formula: RbCuS3
abc   :   4.181384   3.480629   7.901201
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Rb    0    0    0.504705     0
  1  Cu    0.5  0    0.908821     0.009
  2  S     0    0    0.088972    -0.001
  3  S     0.5  0.5  0.722607     0.005
  4  S     0.5  0.5  0.116896     0.004",0.0,GGA Static,True,['Cu'],['S'],2,0,True,,['Rb'],{'Rb': 5.0},False,Rb,Cu,S,,,,no_guess_matched_expected_X_oxidation_state,6.0,3.6666666666666665,5.0,1.52,typical_oxi_shannon_fallback_cn,0.73,typical_oxi_shannon_exact_cn,1.84,typical_oxi_shannon_fallback_cn
mp-1209279,RbDyBr3,Rb1 Dy1 Br3,"Full Formula (Rb4 Dy4 Br12)
Reduced Formula: RbDyBr3
abc   :   7.700161   8.235993  11.258521
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.029864  0.43097   0.25         0
  1  Rb    0.970136  0.56903   0.75         0
  2  Rb    0.529864  0.06903   0.75         0
  3  Rb    0.470136  0.93097   0.25         0
  4  Dy    0         0         0            0.016
  5  Dy    0.5       0.5       0            0.016
  6  Dy    0         0         0.5          0.017
  7  Dy    0.5       0.5       0.5          0.017
  8  Br    0.292131  0.212955  0.034115     0
  9  Br    0.707869  0.787045  0.965885     0
 10  Br    0.792131  0.287045  0.965885     0
 11  Br    0.707869  0.787045  0.534115     0
 12  Br    0.207869  0.712955  0.034115     0
 13  Br    0.292131  0.212955  0.465885     0
 14  Br    0.207869  0.712955  0.465885     0
 15  Br    0.792131  0.287045  0.534115     0
 16  Br    0.579847  0.510826  0.25         0
 17  Br    0.420153  0.489174  0.75         0.001
 18  Br    0.079847  0.989174  0.75         0.001
 19  Br    0.920153  0.010826  0.25         0",0.0,GGA Static,True,['Dy'],['Br'],4,0,False,,['Rb'],{'Rb': 8.0},True,Rb,Dy,Br,,,,no_valid_oxi_state_combination_found,6.0,4.666666666666667,8.0,1.61,typical_oxi_shannon_exact_cn,0.912,typical_oxi_shannon_exact_cn,1.96,typical_oxi_shannon_fallback_cn
mp-1206194,RbDyI3,Rb1 Dy1 I3,"Full Formula (Rb2 Dy2 I6)
Reduced Formula: RbDyI3
abc   :   8.283961   8.283961  11.757340
angles:  90.000000  90.000000 148.647091
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.246284  0.753716  0.25         0.002
  1  Rb    0.753716  0.246284  0.75         0.002
  2  Dy    0         0         0            0.285
  3  Dy    0         0         0.5          0.285
  4  I     0.630521  0.369479  0.049511    -0
  5  I     0.369479  0.630521  0.950489    -0
  6  I     0.369479  0.630521  0.549511    -0
  7  I     0.630521  0.369479  0.450489    -0
  8  I     0.933783  0.066217  0.25        -0.004
  9  I     0.066217  0.933783  0.75        -0.004",0.0,GGA Static,True,['Dy'],['I'],2,0,False,,['Rb'],{'Rb': 8.0},True,Rb,Dy,I,,,,no_valid_oxi_state_combination_found,6.0,4.666666666666667,8.0,1.61,typical_oxi_shannon_exact_cn,0.912,typical_oxi_shannon_exact_cn,2.2,typical_oxi_shannon_fallback_cn
mp-1209272,RbDyI3,Rb1 Dy1 I3,"Full Formula (Rb4 Dy4 I12)
Reduced Formula: RbDyI3
abc   :   8.229636   8.726612  11.982103
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.028005  0.426209  0.25        -0.003
  1  Rb    0.971995  0.573791  0.75        -0.003
  2  Rb    0.528005  0.073791  0.75        -0.003
  3  Rb    0.471995  0.926209  0.25        -0.003
  4  Dy    0         0         0           -0.396
  5  Dy    0.5       0.5       0           -0.409
  6  Dy    0         0         0.5         -0.392
  7  Dy    0.5       0.5       0.5         -0.405
  8  I     0.298364  0.207162  0.041756    -0.005
  9  I     0.701636  0.792838  0.958244    -0.005
 10  I     0.798364  0.292838  0.958244    -0.002
 11  I     0.701636  0.792838  0.541756    -0.005
 12  I     0.201636  0.707162  0.041756    -0.002
 13  I     0.298364  0.207162  0.458244    -0.005
 14  I     0.201636  0.707162  0.458244    -0.002
 15  I     0.798364  0.292838  0.541756    -0.002
 16  I     0.586565  0.515296  0.25        -0.007
 17  I     0.413435  0.484704  0.75        -0.007
 18  I     0.086565  0.984704  0.75        -0.006
 19  I     0.913435  0.015296  0.25        -0.006",0.0,GGA Static,True,['Dy'],['I'],4,0,False,,['Rb'],{'Rb': 8.0},True,Rb,Dy,I,,,,no_valid_oxi_state_combination_found,6.0,4.666666666666667,8.0,1.61,typical_oxi_shannon_exact_cn,0.912,typical_oxi_shannon_exact_cn,2.2,typical_oxi_shannon_fallback_cn
mp-975386,RbDyO3,Rb1 Dy1 O3,"Full Formula (Rb1 Dy1 O3)
Reduced Formula: RbDyO3
abc   :   4.519148   4.519148   4.519148
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0      -0.003
  1  Dy    0.5  0.5  0.5    -0.056
  2  O     0.5  0.5  0       0.575
  3  O     0.5  0    0.5     0.571
  4  O     0    0.5  0.5     0.525",0.0,GGA Static,True,['Dy'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Dy,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.912,typical_oxi_shannon_exact_cn,1.35,typical_oxi_shannon_exact_cn
mp-975361,RbErO3,Rb1 Er1 O3,"Full Formula (Rb1 Er1 O3)
Reduced Formula: RbErO3
abc   :   4.494243   4.494243   4.494243
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0       0.002
  1  Er    0.5  0.5  0.5     0.083
  2  O     0.5  0.5  0      -0.53
  3  O     0.5  0    0.5    -0.593
  4  O     0    0.5  0.5    -0.545",0.0,GGA Static,True,['Er'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Er,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.89,typical_oxi_shannon_exact_cn,1.35,typical_oxi_shannon_exact_cn
mp-1206801,RbEuCl3,Rb1 Eu1 Cl3,"Full Formula (Rb1 Eu1 Cl3)
Reduced Formula: RbEuCl3
abc   :   5.655825   5.655825   5.655825
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0.5  0.5  0.5     0.001
  1  Eu    0    0    0       6.873
  2  Cl    0.5  0    0      -0.015
  3  Cl    0    0.5  0      -0.015
  4  Cl    0    0    0.5    -0.015",0.4541999999999997,GGA Static,True,['Eu'],['Cl'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Eu,Cl,1.0,2.0,-1.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,1.17,shannon_exact_cn,1.81,shannon_fallback_cn
mp-1206518,RbFeCl3,Rb1 Fe1 Cl3,"Full Formula (Rb1 Fe1 Cl3)
Reduced Formula: RbFeCl3
abc   :   4.930108   4.930133   4.930126
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Rb     0.5   0.5   0.5
  1  Fe    -0     0    -0
  2  Cl     0.5  -0    -0
  3  Cl     0     0.5  -0
  4  Cl    -0    -0     0.5",0.0,GGA Static,True,['Fe'],['Cl'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Fe,Cl,1.0,2.0,-1.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,0.92,shannon_fallback_cn,1.81,shannon_exact_cn
mp-554465,RbFeF3,Rb1 Fe1 F3,"Full Formula (Rb1 Fe1 F3)
Reduced Formula: RbFeF3
abc   :   4.220695   4.220695   4.220695
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0      -0.001
  1  Fe    0.5  0.5  0.5     3.836
  2  F     0    0.5  0.5     0.077
  3  F     0.5  0    0.5     0.051
  4  F     0.5  0.5  0       0.027",3.9105,GGA+U Static,True,['Fe'],['F'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Fe,F,1.0,2.0,-1.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,0.92,shannon_fallback_cn,1.33,shannon_exact_cn
mp-975322,RbFeO3,Rb1 Fe1 O3,"Full Formula (Rb1 Fe1 O3)
Reduced Formula: RbFeO3
abc   :   4.045439   4.045439   4.045439
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0       0.008
  1  Fe    0.5  0.5  0.5     4.017
  2  O     0.5  0.5  0       0.272
  3  O     0.5  0    0.5     0.421
  4  O     0    0.5  0.5     0.487",0.0,GGA+U Static,True,['Fe'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Fe,O,,,,no_valid_oxi_state_combination_found,6.0,6.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.92,typical_oxi_shannon_fallback_cn,1.4,typical_oxi_shannon_exact_cn
mp-975308,RbGdO3,Rb1 Gd1 O3,"Full Formula (Rb1 Gd1 O3)
Reduced Formula: RbGdO3
abc   :   4.472071   4.472071   4.472071
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0         0         0            0.006
  1  Gd    0.500001  0.500001  0.500001     6.682
  2  O     0.500001  0.500001  0           -0.492
  3  O     0.500001  0         0.500001    -0.492
  4  O     0         0.500001  0.500001    -0.492",0.0,GGA Static,True,['Gd'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Gd,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.938,typical_oxi_shannon_exact_cn,1.35,typical_oxi_shannon_exact_cn
mp-571458,RbGeI3,Rb1 Ge1 I3,"Full Formula (Rb1 Ge1 I3)
Reduced Formula: RbGeI3
abc   :   5.914582   5.914582   5.914582
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Rb     0.5   0.5   0.5        -0
  1  Ge     0    -0     0          -0
  2  I      0.5  -0    -0           0
  3  I     -0     0     0.5         0
  4  I     -0     0.5  -0           0",0.5181,GGA Static,True,['Ge'],['I'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Ge,I,1.0,2.0,-1.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,0.73,shannon_exact_cn,2.2,shannon_exact_cn
mp-1186885,RbGeO3,Rb1 Ge1 O3,"Full Formula (Rb1 Ge1 O3)
Reduced Formula: RbGeO3
abc   :   3.948621   3.948621   3.948621
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0       0.007
  1  Ge    0.5  0.5  0.5    -0.036
  2  O     0.5  0.5  0       0.289
  3  O     0.5  0    0.5     0.289
  4  O     0    0.5  0.5     0.289",0.0,GGA Static,True,['Ge'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Ge,O,,,,no_valid_oxi_state_combination_found,6.0,6.0,12.0,1.72,typical_oxi_shannon_exact_cn,1.25,atomic_radius,1.4,typical_oxi_shannon_exact_cn
mp-7482,RbHgF3,Rb1 Hg1 F3,"Full Formula (Rb1 Hg1 F3)
Reduced Formula: RbHgF3
abc   :   4.549219   4.549219   4.549219
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Rb    0    0    0
  1  Hg    0.5  0.5  0.5
  2  F     0.5  0    0.5
  3  F     0.5  0.5  0
  4  F     0    0.5  0.5",0.6454,GGA Static,True,['Hg'],['F'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Hg,F,1.0,2.0,-1.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,1.02,shannon_exact_cn,1.33,shannon_exact_cn
mp-1186886,RbHgO3,Rb1 Hg1 O3,"Full Formula (Rb1 Hg1 O3)
Reduced Formula: RbHgO3
abc   :   4.378672   4.378672   4.378672
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0       0
  1  Hg    0.5  0.5  0.5    -0.022
  2  O     0.5  0.5  0      -0.241
  3  O     0.5  0    0.5    -0.397
  4  O     0    0.5  0.5    -0.597",0.0,GGA Static,True,['Hg'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Hg,O,,,,no_valid_oxi_state_combination_found,6.0,6.0,12.0,1.72,typical_oxi_shannon_exact_cn,1.19,typical_oxi_shannon_exact_cn,1.4,typical_oxi_shannon_exact_cn
mp-975296,RbHoO3,Rb1 Ho1 O3,"Full Formula (Rb1 Ho1 O3)
Reduced Formula: RbHoO3
abc   :   4.497734   4.497734   4.497734
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0      -0.003
  1  Ho    0.5  0.5  0.5    -0.069
  2  O     0.5  0.5  0       0.552
  3  O     0.5  0    0.5     0.582
  4  O     0    0.5  0.5     0.536",0.0,GGA Static,True,['Ho'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Ho,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.901,typical_oxi_shannon_exact_cn,1.35,typical_oxi_shannon_exact_cn
mp-998194,RbInBr3,Rb1 In1 Br3,"Full Formula (Rb1 In1 Br3)
Reduced Formula: RbInBr3
abc   :   5.735617   5.735617   5.733714
angles:  89.925600  89.925600  90.072275
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.999138  0.999138  0.00142          0
  1  In    0.495608  0.495608  0.516907        -0
  2  Br    0.999421  0.495604  0.514597        -0
  3  Br    0.505799  0.505799  0.01549         -0
  4  Br    0.495604  0.999421  0.514597        -0",0.0,GGA Static,True,['In'],['Br'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,In,Br,1.0,2.0,-1.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,1.55,atomic_radius,1.96,shannon_fallback_cn
mp-998800,RbInBr3,Rb1 In1 Br3,"Full Formula (Rb2 In2 Br6)
Reduced Formula: RbInBr3
abc   :   8.082919   8.082919   8.082919
angles:  60.078492  60.078492  60.078489
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.730474  0.730474  0.730474         0
  1  Rb    0.230474  0.230474  0.230473         0
  2  In    0.995799  0.995799  0.995799        -0
  3  In    0.495799  0.495799  0.495799        -0
  4  Br    0.750924  0.184545  0.309759        -0
  5  Br    0.184545  0.309759  0.750924        -0
  6  Br    0.309759  0.750924  0.184545        -0
  7  Br    0.809759  0.684545  0.250924        -0
  8  Br    0.250924  0.809759  0.684545        -0
  9  Br    0.684545  0.250924  0.809759        -0",0.0,GGA Static,True,['In'],['Br'],4,0,True,,['Rb'],{'Rb': 6.0},True,Rb,In,Br,1.0,2.0,-1.0,,6.0,4.0,6.0,1.52,shannon_exact_cn,1.55,atomic_radius,1.96,shannon_fallback_cn
mp-1110737,RbInBr3,Rb1 In1 Br3,"Full Formula (Rb2 In2 Br6)
Reduced Formula: RbInBr3
abc   :   8.097740   8.097740   8.097740
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Rb     0.75      0.75      0.75
  1  Rb     0.25      0.25      0.25
  2  In     0.5       0.5       0.5
  3  In    -0         0         0
  4  Br     0.764046  0.235954  0.235954
  5  Br     0.235954  0.235954  0.764046
  6  Br     0.235954  0.764046  0.764046
  7  Br     0.235954  0.764046  0.235954
  8  Br     0.764046  0.235954  0.764046
  9  Br     0.764046  0.764046  0.235954",1.3264041792853,GGA Static,True,['In'],['Br'],2,0,False,,['Rb'],{'Rb': 12.0},True,Rb,In,Br,1.0,2.0,-1.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,1.55,atomic_radius,1.96,shannon_fallback_cn
mp-998195,RbInCl3,Rb1 In1 Cl3,"Full Formula (Rb1 In1 Cl3)
Reduced Formula: RbInCl3
abc   :   5.451542   5.452960   5.453123
angles:  90.293833  90.139186  90.030159
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.001692  0.002864  0.002684         0
  1  In    0.500596  0.514237  0.503496         0
  2  Cl    9.3e-05   0.515894  0.505163         0
  3  Cl    0.495762  0.014376  0.495917         0
  4  Cl    0.501857  0.51263   0.002738         0",0.0,GGA Static,True,['In'],['Cl'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,In,Cl,1.0,2.0,-1.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,1.55,atomic_radius,1.81,shannon_fallback_cn
mp-998204,RbInCl3,Rb1 In1 Cl3,"Full Formula (Rb1 In1 Cl3)
Reduced Formula: RbInCl3
abc   :   5.452333   5.452333   5.452960
angles:  89.837983  89.837983  90.139190
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.998308  0.998308  0.002864         0
  1  In    0.49845   0.49845   0.514237        -0
  2  Cl    0.999907  0.49583   0.515894         0
  3  Cl    0.504657  0.504657  0.014376         0
  4  Cl    0.49583   0.999907  0.515894         0",0.0,GGA Static,True,['In'],['Cl'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,In,Cl,1.0,2.0,-1.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,1.55,atomic_radius,1.81,shannon_fallback_cn
mp-998753,RbInCl3,Rb1 In1 Cl3,"Full Formula (Rb2 In2 Cl6)
Reduced Formula: RbInCl3
abc   :   7.696962   7.696962   7.696961
angles:  60.014511  60.014511  60.014512
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.732393  0.732393  0.732393    -0
  1  Rb    0.232393  0.232393  0.232393    -0
  2  In    0.995433  0.995433  0.995433     0.001
  3  In    0.495433  0.495433  0.495433    -0.001
  4  Cl    0.750155  0.192754  0.300764    -0
  5  Cl    0.192754  0.300764  0.750155    -0
  6  Cl    0.300764  0.750155  0.192754    -0
  7  Cl    0.800764  0.692754  0.250155     0
  8  Cl    0.250155  0.800764  0.692754     0
  9  Cl    0.692754  0.250155  0.800764     0",0.0,GGA Static,True,['In'],['Cl'],4,0,True,,['Rb'],{'Rb': 6.0},True,Rb,In,Cl,1.0,2.0,-1.0,,6.0,4.0,6.0,1.52,shannon_exact_cn,1.55,atomic_radius,1.81,shannon_fallback_cn
mp-1114001,RbInCl3,Rb1 In1 Cl3,"Full Formula (Rb2 In2 Cl6)
Reduced Formula: RbInCl3
abc   :   7.736445   7.736445   7.736445
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a          b          c
---  ----  --------  ---------  ---------
  0  Rb    0.75       0.75       0.75
  1  Rb    0.25       0.25       0.25
  2  In    0.5        0.5        0.5
  3  In    0         -0         -0
  4  Cl    0.768668   0.231332   0.231332
  5  Cl    0.231332   0.231332   0.768668
  6  Cl    0.231332   0.768668   0.768668
  7  Cl    0.231332   0.768668   0.231332
  8  Cl    0.768668   0.231332   0.768668
  9  Cl    0.768668   0.768668   0.231332",1.677311796494664,GGA Static,True,['In'],['Cl'],2,0,False,,['Rb'],{'Rb': 12.0},True,Rb,In,Cl,1.0,2.0,-1.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,1.55,atomic_radius,1.81,shannon_fallback_cn
mp-1110662,RbInF3,Rb1 In1 F3,"Full Formula (Rb2 In2 F6)
Reduced Formula: RbInF3
abc   :   6.538671   6.538671   6.538671
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Rb     0.75       0.75      0.75
  1  Rb     0.25       0.25      0.25
  2  In     0.5        0.5       0.5
  3  In    -0         -0         0
  4  F      0.774607   0.225393  0.225393
  5  F      0.225393   0.225393  0.774607
  6  F      0.225393   0.774607  0.774607
  7  F      0.225393   0.774607  0.225393
  8  F      0.774607   0.225393  0.774607
  9  F      0.774607   0.774607  0.225393",2.4848,GGA Static,True,['In'],['F'],2,0,False,,['Rb'],{'Rb': 12.0},True,Rb,In,F,1.0,2.0,-1.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,1.55,atomic_radius,1.33,shannon_exact_cn
mp-1147705,RbInH3,Rb1 In1 H3,"Full Formula (Rb2 In2 H6)
Reduced Formula: RbInH3
abc   :   6.257462   6.257462   6.257462
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25             0
  1  Rb    0.75      0.75      0.75             0
  2  In    0         0         0               -0
  3  In    0.5       0.5       0.5             -0
  4  H     0.225158  0.774842  0.774842        -0
  5  H     0.225158  0.774842  0.225158        -0
  6  H     0.774842  0.225158  0.774842        -0
  7  H     0.774842  0.774842  0.225158        -0
  8  H     0.225158  0.225158  0.774842        -0
  9  H     0.774842  0.225158  0.225158        -0",0.0,GGA Static,True,['In'],['H'],2,0,False,,['Rb'],{'Rb': 12.0},True,Rb,In,H,1.0,2.0,-1.0,,6.0,1.0,12.0,1.72,shannon_exact_cn,1.55,atomic_radius,0.25,atomic_radius
